#{"t_start": 1680587897.9192212, "env_id": "AirRaidNoFrameskip-v4"}
r,l,t
300.0,279,18.344037
700.0,456,40.716342
450.0,396,62.273899
250.0,193,75.572569
1350.0,864,125.370915
1975.0,1472,206.140112
4875.0,2748,360.36511
925.0,402,387.842938
350.0,223,396.83096
750.0,409,419.235958
2975.0,1958,535.396332
1100.0,624,571.971011
700.0,545,601.962473
1125.0,871,653.208419
675.0,414,675.849497
1600.0,1112,742.745198
2700.0,1449,824.602395
750.0,433,847.556432
2575.0,1750,950.18314
825.0,581,980.924295
100.0,180,994.381438
400.0,288,1009.647124
450.0,273,1024.642011
1625.0,918,1076.828945
3525.0,2036,1194.845428
650.0,367,1216.692604
2125.0,1509,1304.931673
2775.0,1562,1393.915247
975.0,535,1423.840539
350.0,437,1452.019982
650.0,351,1468.262654
675.0,437,1497.729583
1175.0,815,1542.668835
1525.0,812,1587.59577
500.0,412,1615.327665
3450.0,2227,1741.397511
2700.0,1580,1830.423476
700.0,536,1860.229127
2500.0,1620,1955.215838
1550.0,703,1998.273047
300.0,286,2013.525751
600.0,469,2037.055713
825.0,547,2072.270738
925.0,527,2101.982658
1650.0,857,2147.636571
575.0,353,2169.216068
1500.0,949,2228.143807
1675.0,1090,2288.271093
250.0,357,2309.931724
925.0,539,2339.868338
2575.0,1668,2435.775985
2425.0,1550,2524.434762
4825.0,2716,2679.772901
250.0,250,2694.387589
725.0,572,2730.161499
375.0,315,2745.937889
2475.0,1216,2818.63711
850.0,433,2841.631942
650.0,473,2870.47539
625.0,604,2901.59718
800.0,435,2929.828955
750.0,459,2953.148639
950.0,676,2996.904385
2575.0,1405,3078.019186
625.0,514,3107.579369
775.0,509,3137.090854
2425.0,1507,3220.060045
1550.0,1101,3285.668259
3400.0,1990,3397.532787
800.0,485,3426.551314
650.0,392,3448.80264
1825.0,1173,3515.590822
2150.0,1106,3581.321714
1000.0,726,3624.984806
1975.0,957,3677.844439
725.0,319,3700.026665
